ID,Age,Family,ZIP Code,First Name,Last Name
4914.0,30.0,1.0,93943.0,Jermaine,Simpson
2478.0,40.0,1.0,90025.0,Andrea,Pride
4484.0,54.0,1.0,90095.0,Benjamin,Guzman
3646.0,,-3.0,92103.0,Robert,Booth
,-49.0,-2.0,,Deborah,Girard
3993.0,,-4.0,,Joseph,Ladd
3409.0,45.0,4.0,90029.0,Edna,Thomas
2815.0,54.0,1.0,94002.0,Bernard,Jarman
4092.0,32.0,2.0,94025.0,Patrick,James
548.0,44.0,3.0,94132.0,Susan,Peterman
4445.0,-37.0,-1.0,,,Yates
17.0,38.0,4.0,95010.0,Jacqueline,Miller
1190.0,-14.0,-5.0,92717.0,,Kingsley
2543.0,54.0,4.0,92630.0,David,Noriega
3456.0,43.0,3.0,93010.0,Cheryl,Mcconnell
1449.0,41.0,3.0,92122.0,Jeff,Albright
1593.0,56.0,1.0,90089.0,Joseph,Hough
4479.0,33.0,1.0,91380.0,Mark,Smith
2086.0,50.0,3.0,94105.0,Eric,Robbins
4779.0,52.0,4.0,90755.0,Mollie,Toney
4589.0,35.0,4.0,95351.0,Jon,Carpenter
3734.0,58.0,3.0,94105.0,Brian,Stephens
65.0,47.0,2.0,90024.0,Michael,Sweeney
3453.0,61.0,3.0,94720.0,Christina,Oszust
477.0,60.0,1.0,92717.0,Bessie,Weller
1340.0,52.0,2.0,94545.0,Agnes,Negron
2423.0,-18.0,-2.0,95014.0,Gonzalo,Stainback
1413.0,59.0,2.0,95064.0,Donald,Green
3228.0,-18.0,-1.0,94720.0,William,Foreman
3082.0,36.0,2.0,95064.0,John,Strickland
4641.0,30.0,1.0,90034.0,Joseph,Williams
3532.0,38.0,3.0,94542.0,Lois,Robert
1382.0,38.0,3.0,91380.0,Olga,Withers
2740.0,43.0,1.0,91330.0,Frank,Maxon
2756.0,37.0,3.0,93711.0,Ernesto,Slattery
4486.0,35.0,4.0,92182.0,Dorothy,Burt
4209.0,56.0,1.0,95064.0,Kyle,Russell
82.0,-29.0,-2.0,94612.0,,
4544.0,62.0,3.0,95134.0,Cynthia,Gamez
,,-4.0,92093.0,Steven,Morey
3347.0,41.0,2.0,92037.0,Margaret,Roby
4220.0,58.0,3.0,90066.0,Jerry,Mooney
4721.0,41.0,1.0,90740.0,Harry,Brown
2613.0,50.0,4.0,95138.0,Wilburn,Cote
859.0,45.0,3.0,94720.0,Jack,King
3025.0,61.0,2.0,90840.0,Homer,Timm
2783.0,-6.0,-4.0,92691.0,,Sherman
2711.0,51.0,2.0,94304.0,Kathy,Kimbrough
2752.0,-6.0,-5.0,92251.0,Velma,Sparks
230.0,48.0,2.0,93117.0,Troy,Young
3265.0,67.0,4.0,95616.0,Samuel,Brady
2772.0,41.0,1.0,92333.0,Cassandra,Devenport
3413.0,55.0,4.0,90029.0,Shauna,Howell
4366.0,26.0,2.0,95020.0,Christopher,Bellmay
259.0,35.0,4.0,95747.0,Celia,Vara
7.0,53.0,2.0,91711.0,Harold,Ryan
3193.0,-1.0,,,Joshua,Carrillo
2550.0,41.0,1.0,95060.0,Bridget,Merk
3509.0,33.0,1.0,92182.0,Reyna,Harrell
3508.0,50.0,1.0,91791.0,Isabelle,Edwards
2002.0,,-3.0,94928.0,Margaret,
4224.0,53.0,1.0,94709.0,Russell,Cote
3172.0,-16.0,-5.0,,Gladys,
2399.0,53.0,2.0,95053.0,Kayla,Korn
382.0,,,95616.0,James,
4811.0,58.0,2.0,92037.0,Robert,Clayton
2392.0,,-5.0,92697.0,Hector,Millican
2157.0,35.0,2.0,90747.0,Sarah,Scheerer
71.0,42.0,1.0,91335.0,Maurice,Wilson
580.0,57.0,1.0,93524.0,Dora,Mann
2372.0,32.0,2.0,95014.0,David,Brown
4030.0,31.0,2.0,94301.0,Mary,Bernal
1068.0,50.0,1.0,95035.0,Donald,Uttech
866.0,-15.0,-1.0,92037.0,Mary,Wilkes
2462.0,30.0,1.0,94302.0,Thelma,Blevins
867.0,44.0,4.0,94611.0,Kevin,Mayo
609.0,27.0,4.0,91910.0,Cecelia,Redd
166.0,27.0,1.0,94706.0,Joyce,Hatton
4361.0,67.0,2.0,90024.0,Stephanie,Garcia
4718.0,29.0,1.0,95449.0,Gregory,Hulsizer
2341.0,33.0,1.0,94112.0,Vera,Strawbridge
2464.0,35.0,4.0,92009.0,Ronald,Castaneda
656.0,50.0,2.0,91109.0,Nancy,Bonilla
3329.0,45.0,1.0,90230.0,Bernadette,Gainey
3410.0,29.0,2.0,95351.0,Melva,Bellinger
3582.0,28.0,3.0,91330.0,Jenniffer,Azevedo
2787.0,36.0,1.0,94705.0,Jennifer,Collins
350.0,-7.0,-4.0,93407.0,Norman,Owen
2150.0,-41.0,-5.0,95039.0,,
3101.0,52.0,4.0,90024.0,Nicholas,Shapero
3658.0,52.0,2.0,94025.0,Lula,Williams
38.0,-16.0,-2.0,95814.0,,Cook
331.0,54.0,4.0,92374.0,Freddie,Smallwood
447.0,47.0,1.0,93108.0,Rebecca,Lange
2361.0,27.0,2.0,93302.0,Leo,Adomaitis
1215.0,61.0,4.0,92521.0,Ethel,Coleman
1672.0,34.0,4.0,92648.0,Lisa,Hawkins
371.0,,-4.0,92101.0,Nancy,Duran
4184.0,41.0,1.0,94542.0,Roxanne,Smith
4681.0,46.0,2.0,90245.0,Helen,Brunson
884.0,51.0,1.0,92703.0,Bonnie,Jordan
4173.0,-46.0,-1.0,,Shawn,Wilson
736.0,33.0,4.0,95403.0,Elizabeth,Pleasant
2489.0,-32.0,-1.0,94708.0,Tara,Sullivan
384.0,44.0,1.0,94608.0,Felix,Barash
3735.0,43.0,4.0,95193.0,Melissa,Smart
1383.0,34.0,2.0,91775.0,Tracie,Shippee
3368.0,-2.0,,92122.0,Herbert,
,-36.0,-5.0,92121.0,Latina,Rohrer
1747.0,62.0,3.0,90740.0,Lisa,Rojas
631.0,32.0,3.0,96651.0,Benjamin,Castellanos
3317.0,,,,,Farr
27.0,40.0,4.0,95064.0,Tommie,Brow
2369.0,48.0,3.0,94588.0,Lester,Rehrig
1467.0,33.0,2.0,94303.0,Mary,Thompson
4515.0,-7.0,-2.0,,Boyd,Johnston
1163.0,-2.0,-4.0,94501.0,,Bulmer
4289.0,42.0,1.0,94010.0,Herbert,Raby
2491.0,52.0,3.0,90404.0,Harold,Ham
1729.0,,-2.0,,Jack,Mcleod
1503.0,65.0,1.0,90036.0,Karin,Hyatt
4561.0,43.0,2.0,94709.0,Ashley,Sell
1378.0,27.0,2.0,93023.0,Melinda,Young
143.0,33.0,1.0,91770.0,Stephen,Anderson
1303.0,42.0,3.0,94087.0,Ashley,Rogers
1532.0,-29.0,-4.0,90304.0,,Comnick
984.0,-26.0,-2.0,,,Bramlett
3557.0,35.0,1.0,94303.0,Shannon,Samuels
2610.0,42.0,2.0,93407.0,David,Oley
1130.0,30.0,3.0,94305.0,Max,Barnhart
1530.0,38.0,4.0,91709.0,Joey,Asmussen
4099.0,27.0,4.0,90032.0,Scott,Jimenez
1071.0,36.0,2.0,90840.0,Christine,Harvey
4935.0,26.0,2.0,93950.0,Mary,Cota
4854.0,45.0,1.0,91109.0,Michael,Bailey
2662.0,-3.0,-1.0,,Laura,
2237.0,51.0,1.0,95616.0,Willie,Neri
4593.0,43.0,3.0,92115.0,Velma,Gilmore
1874.0,28.0,3.0,94538.0,Dolores,Cropper
3128.0,-45.0,,,,
3300.0,60.0,4.0,92192.0,David,Freel
2637.0,38.0,1.0,93943.0,Maria,Terry
3174.0,34.0,1.0,94309.0,Laurine,Albarado
2915.0,42.0,2.0,95929.0,Lisa,Medina
3562.0,30.0,3.0,94720.0,Emmie,Swiney
2175.0,30.0,2.0,95605.0,Leonard,Lewis
,,-5.0,,Robert,Keith
4117.0,,-5.0,90065.0,Jerome,Marr
4470.0,40.0,3.0,94025.0,Rachel,Labounty
456.0,30.0,4.0,91107.0,Nadia,Mulvey
4806.0,30.0,1.0,90630.0,Frank,Hunt
3172.0,39.0,3.0,91910.0,Gladys,Estes
2227.0,25.0,1.0,90717.0,Jeffrey,Pacheco
1650.0,29.0,1.0,95039.0,Robert,Hall
352.0,28.0,4.0,92182.0,Nancy,Best
2093.0,53.0,4.0,92673.0,Tracey,Burdick
2353.0,46.0,3.0,93555.0,Dorothy,Herriott
394.0,-50.0,-2.0,,Karen,Garlock
181.0,51.0,2.0,90401.0,Darrell,Khan
3887.0,67.0,4.0,95616.0,Tanya,Boyd
2314.0,58.0,3.0,94035.0,Thomas,Hope
3910.0,33.0,2.0,90245.0,William,Rodriguez
889.0,57.0,2.0,94114.0,Kathleen,Flores
316.0,24.0,3.0,90630.0,George,Bowyer
4065.0,63.0,1.0,94402.0,Josette,Lowin
1805.0,40.0,4.0,92661.0,Paul,Hester
1684.0,55.0,2.0,92660.0,Marx,Carey
3909.0,24.0,3.0,90638.0,Brian,Nelson
2415.0,34.0,1.0,91775.0,Christopher,Aumick
,,-4.0,92612.0,Keith,
1012.0,-32.0,-1.0,94304.0,Marilyn,Mccoy
3571.0,54.0,2.0,91107.0,Charles,Schrecengost
3800.0,37.0,4.0,93109.0,Ruby,Napier
842.0,-36.0,-2.0,94542.0,,Boatman
580.0,-37.0,-2.0,93524.0,,Mann
1357.0,,-2.0,,,Johnson
2975.0,42.0,4.0,95008.0,Doris,Nelms
3148.0,26.0,4.0,94024.0,Michael,Topper
2875.0,-2.0,-1.0,91380.0,Rebecca,
530.0,39.0,1.0,95207.0,Heather,Sierra
,-40.0,-2.0,92704.0,,Carlson
1634.0,62.0,1.0,92121.0,Gerardo,Kerr
2754.0,54.0,2.0,93117.0,Taisha,Scott
2009.0,63.0,1.0,92037.0,Ted,Sanders
3220.0,39.0,1.0,92346.0,Jarod,Bourgeois
687.0,24.0,4.0,92612.0,Marian,Douglas
4321.0,40.0,1.0,94801.0,Kathrine,Ainsworth
3629.0,42.0,1.0,94949.0,Elsie,Brown
3565.0,,-1.0,94720.0,Kenneth,
3944.0,61.0,1.0,91360.0,Jeffrey,Morgan
3396.0,41.0,2.0,94061.0,Larry,Peterson
,,-2.0,92104.0,Kevin,Weiss
3386.0,,,90089.0,Johanna,Severson
3369.0,45.0,3.0,94720.0,Brian,Crowley
,,-5.0,90058.0,,
,-29.0,,94304.0,,Parker
1001.0,59.0,4.0,92691.0,Barbara,Pentek
2599.0,,-2.0,,Alicia,Hartzell
4876.0,61.0,3.0,94539.0,Albert,Brooks
4663.0,56.0,2.0,94303.0,Joseph,Seward
3875.0,36.0,2.0,94709.0,Tony,Longbrake
1985.0,26.0,4.0,92630.0,Karen,Riederer
4998.0,63.0,2.0,93023.0,Cornelius,Brownlee
3729.0,28.0,3.0,91902.0,Derek,Browning
2441.0,,,91401.0,Gary,Richards
568.0,,-3.0,95112.0,Rebecca,
3028.0,53.0,4.0,93305.0,Larry,Shoemaker
2545.0,-24.0,-2.0,,Meghan,
3015.0,60.0,1.0,91311.0,Sandra,House
2742.0,,,90266.0,Elizabeth,
1955.0,44.0,4.0,90245.0,Betty,Rollag
610.0,,-1.0,91770.0,Amy,Cormier
,-15.0,-5.0,92831.0,Elizabeth,
3040.0,,,,Catherine,Tomlin
3324.0,60.0,1.0,92110.0,Deborah,Vazquez
2767.0,58.0,3.0,95123.0,Stephen,Breault
1307.0,34.0,4.0,94115.0,Rafael,Johnson
2212.0,39.0,2.0,92717.0,Cindy,Smith
1925.0,62.0,1.0,92009.0,Sonia,Verdejo
3788.0,37.0,4.0,95616.0,Lance,Johnson
4599.0,,-2.0,94143.0,Eugenia,
96.0,-7.0,-5.0,95617.0,,Follick
990.0,42.0,3.0,94607.0,Emmanuel,Martinez
4461.0,47.0,1.0,92093.0,Helen,Howell
975.0,63.0,3.0,90401.0,Denise,Singley
793.0,-12.0,-4.0,93117.0,Marie,
4623.0,47.0,3.0,94545.0,Samuel,Culpit
3483.0,57.0,1.0,95133.0,Vera,Williams
3607.0,43.0,2.0,96145.0,Corey,Johnson
219.0,44.0,3.0,92807.0,Patrice,Burkhart
,-10.0,-5.0,,Rachel,Davis
,-6.0,,90071.0,Phillip,Helton
2015.0,49.0,3.0,95054.0,Larry,Castilleja
4380.0,42.0,4.0,93023.0,Kyle,Taylor
2912.0,30.0,4.0,93033.0,Antonio,Zacarias
4192.0,42.0,3.0,91711.0,Kathryn,Raver
3716.0,,,92037.0,Susan,Muina
1397.0,42.0,1.0,91107.0,Steven,Thorpe
3151.0,47.0,4.0,90027.0,Erica,Zeitler
1123.0,-18.0,-3.0,90041.0,Judy,Worek
1020.0,29.0,4.0,91745.0,Valencia,Benefield
1757.0,42.0,2.0,95053.0,Jeremy,Sturges
3694.0,52.0,3.0,93117.0,Ruth,Burget
2439.0,62.0,1.0,91030.0,Darrell,Herron
1089.0,59.0,1.0,95521.0,Gary,Bueche
,-37.0,-1.0,90401.0,William,
2029.0,42.0,2.0,91710.0,Nancy,Bowman
732.0,28.0,2.0,90066.0,Bernice,Curtis
1348.0,60.0,2.0,91367.0,Chris,Almand
3913.0,-15.0,-3.0,95348.0,,Hoosier
3725.0,,,,Derek,Bowman
790.0,29.0,4.0,92126.0,Rex,Briones
2964.0,29.0,1.0,94588.0,Teresa,Juarez
3415.0,61.0,1.0,95010.0,Michelle,Brownlow
3938.0,39.0,2.0,91604.0,Robert,Montenegro
1272.0,28.0,3.0,92115.0,Karen,Schroeder
3568.0,51.0,1.0,91040.0,Cynthia,Lewis
4320.0,63.0,4.0,91320.0,Ashley,Fields
343.0,43.0,2.0,91304.0,James,Goulet
1100.0,30.0,3.0,92717.0,Virginia,Bales
2308.0,56.0,3.0,92009.0,Megan,Lieder
1296.0,42.0,1.0,92866.0,Kevin,Gillis
1400.0,40.0,4.0,92009.0,Clara,Shepard
1049.0,62.0,3.0,95747.0,Andrew,Ford
2684.0,51.0,1.0,95812.0,Mary,Murrow
4420.0,-19.0,-4.0,,Terrell,
1874.0,28.0,3.0,94538.0,Dolores,Cropper
3094.0,29.0,4.0,90717.0,Jennifer,Reed
3677.0,62.0,1.0,95818.0,Erin,Walsh
1637.0,65.0,4.0,92122.0,Walter,Rhoades
2799.0,58.0,1.0,94720.0,Velma,Elliott
4583.0,25.0,3.0,92691.0,Jane,Carter
1656.0,35.0,3.0,91355.0,Gary,Barrios
760.0,53.0,2.0,91950.0,Otis,Hanson
4695.0,39.0,2.0,94132.0,Robert,Fulk
4597.0,37.0,3.0,95131.0,Margarita,Schmidt
4061.0,31.0,2.0,93023.0,Derek,Chow
2938.0,62.0,2.0,94022.0,Lazaro,Dickey
879.0,33.0,4.0,95616.0,Alena,Tyrone
2211.0,-27.0,-4.0,,Bryan,Williams
3343.0,38.0,3.0,91330.0,Jason,Marquis
,-15.0,-2.0,90065.0,Jennifer,
3881.0,48.0,4.0,90024.0,Justin,Ratcliff
2525.0,49.0,3.0,95678.0,Richard,Roe
4204.0,59.0,4.0,93106.0,Leonard,Price
3730.0,-25.0,-2.0,,,Wollschlager
4867.0,41.0,2.0,94801.0,Kevin,Patterson
4518.0,45.0,3.0,91902.0,Bette,Adams
786.0,46.0,2.0,94122.0,Joshua,Campbell
4856.0,58.0,2.0,94720.0,Adam,Miller
4234.0,32.0,2.0,95929.0,Elizabeth,Carter
2932.0,31.0,2.0,91741.0,Laura,Dallas
4282.0,28.0,4.0,94949.0,Jason,Gomez
1923.0,39.0,1.0,93023.0,Christopher,Ries
201.0,,,,Mary,Repine
4857.0,56.0,4.0,92069.0,June,Matlock
2095.0,-27.0,-1.0,,Tina,Adams
3239.0,52.0,4.0,94928.0,Evia,Jordan
3499.0,30.0,4.0,93561.0,Victoria,Jacoby
378.0,30.0,4.0,94402.0,Sandra,Daniel
3305.0,42.0,3.0,95120.0,Don,Caples
604.0,63.0,2.0,94720.0,Christopher,Askew
3716.0,29.0,2.0,92037.0,Susan,Muina
2911.0,-35.0,-4.0,95039.0,,
2546.0,25.0,3.0,94720.0,Jose,Ferguson
2068.0,58.0,1.0,91770.0,Mattie,Hughes
2746.0,50.0,1.0,95616.0,Duane,Mcfarland
528.0,33.0,2.0,90027.0,Joseph,Robbins
1508.0,-31.0,-5.0,91006.0,Austin,Posey
2561.0,-46.0,-5.0,93943.0,Corey,Couch
971.0,57.0,2.0,94928.0,Paul,Gonzalez
498.0,48.0,4.0,90623.0,Ramona,Featherstone
,-2.0,,92182.0,Nancy,Best
881.0,57.0,1.0,91604.0,Earl,Macy
4756.0,59.0,2.0,93106.0,Valerie,Bolinger
3270.0,58.0,2.0,94305.0,Michelle,Tennyson
2195.0,34.0,1.0,94553.0,Lona,Washington
1872.0,-48.0,,94065.0,Gregory,Mcgibney
4531.0,33.0,2.0,95370.0,Frank,Herron
1526.0,43.0,1.0,95747.0,Nora,Parras
1738.0,-2.0,-2.0,,Ernest,Berman
332.0,32.0,3.0,94115.0,Isabelle,Ray
2935.0,-24.0,,91763.0,Madeleine,
2436.0,34.0,4.0,92115.0,Richard,Wales
3977.0,60.0,4.0,90277.0,Ying,Dixon
,-33.0,,92173.0,,Catchings
1247.0,48.0,1.0,91775.0,William,Bendel
,-35.0,,95023.0,,
2487.0,-15.0,-2.0,,Susan,Wilson
3399.0,40.0,2.0,92028.0,Argelia,Mccormick
1237.0,,,95762.0,,
4328.0,30.0,4.0,91775.0,Lois,Jones
320.0,65.0,3.0,90034.0,Francisco,Morris
4118.0,-41.0,-4.0,92037.0,,Ruch
1214.0,-10.0,-1.0,,,Serrano
3852.0,46.0,2.0,90277.0,Joe,Bell
1028.0,32.0,1.0,94550.0,Phyllis,Murphy
3579.0,29.0,2.0,91302.0,Edward,Baker
2127.0,44.0,4.0,92121.0,Grace,Tribbett
3481.0,64.0,2.0,94591.0,Wayne,Kline
3112.0,34.0,3.0,90095.0,Jennifer,Boughton
3465.0,61.0,4.0,92612.0,Dorothy,Mulholland
3253.0,,,92521.0,Arthur,Dunlap
249.0,55.0,2.0,92121.0,Jessica,Smith
2163.0,-46.0,,,Cindy,
3104.0,52.0,3.0,92129.0,Dan,Byers
,-38.0,-3.0,92069.0,,Mendoza
2330.0,30.0,1.0,94022.0,Peter,Wilson
2156.0,-34.0,-3.0,94305.0,,Nejaime
606.0,57.0,1.0,91330.0,Anthony,Cooper
4478.0,33.0,1.0,92028.0,John,Chaney
833.0,36.0,4.0,90630.0,Lois,Starnes
71.0,-40.0,-2.0,,Maurice,Wilson
1096.0,50.0,1.0,92129.0,John,Ellis
4590.0,31.0,1.0,93727.0,Robert,Gneiser
3702.0,58.0,1.0,90503.0,Audrey,Lemaire
939.0,62.0,4.0,95818.0,Brian,Webb
4685.0,59.0,1.0,91360.0,Jessica,Carlisle
3107.0,36.0,3.0,92084.0,Samantha,Flenory
3011.0,25.0,3.0,94301.0,Timothy,Gohn
1295.0,-31.0,-2.0,95003.0,Sharon,Muir
4058.0,57.0,2.0,90740.0,Helen,Adams
255.0,65.0,3.0,91942.0,Amy,Helland
3837.0,45.0,3.0,95616.0,Sarah,Hubbard
920.0,51.0,1.0,91116.0,Jeffrey,Phillips
2888.0,40.0,2.0,94025.0,Jacquelyn,Lazarine
2290.0,-14.0,-4.0,93117.0,Sandra,Pearl
3355.0,42.0,1.0,92703.0,Tonya,Kennedy
4081.0,27.0,1.0,90068.0,Andrew,Monday
1954.0,49.0,4.0,90058.0,Amanda,Bogar
1518.0,52.0,4.0,92697.0,Rose,Bendel
657.0,37.0,1.0,94539.0,Lori,Steinberg
1654.0,,-4.0,96651.0,Ashley,Briggs
4880.0,40.0,4.0,90095.0,Tom,Legette
756.0,56.0,4.0,91103.0,Stephen,Ober
4513.0,46.0,4.0,95747.0,Jim,Schmidt
3334.0,37.0,4.0,91711.0,George,Kassin
2471.0,-24.0,,92122.0,,Mcdonough
4255.0,51.0,1.0,91711.0,Geraldine,Montgomery
4164.0,54.0,4.0,94110.0,David,Ross
856.0,-14.0,,,Frank,
3323.0,41.0,1.0,92008.0,Rocio,Talbot
2391.0,,-3.0,95814.0,Pat,Thornsberry
1525.0,-15.0,-2.0,94002.0,,Clark
1066.0,25.0,3.0,90401.0,Lynne,James
2951.0,42.0,1.0,95820.0,Norman,Carpenter
135.0,53.0,3.0,95035.0,Jessica,Antonio
1253.0,42.0,4.0,92182.0,Anna,Sharick
2597.0,33.0,3.0,95032.0,Julie,Harriss
1951.0,36.0,1.0,94109.0,Brandon,Dodson
160.0,61.0,4.0,94545.0,Gary,Bishop
2186.0,54.0,1.0,92009.0,Amy,Condon
2318.0,31.0,3.0,95814.0,Latisha,Brown
1676.0,60.0,2.0,90266.0,Vernon,Kirby
4929.0,-36.0,,,,Baker
4600.0,49.0,2.0,90024.0,Elisha,Muina
3513.0,46.0,4.0,90405.0,Amanda,Morrow
2319.0,60.0,1.0,94803.0,Tod,Peterson
100.0,66.0,3.0,91711.0,Jamie,Campbell
,,,,,Troutman
1466.0,45.0,1.0,91911.0,Howard,Atherton
652.0,-31.0,-3.0,92121.0,Laurie,Acosta
2861.0,27.0,4.0,95064.0,John,Dueno
317.0,57.0,1.0,95054.0,Bret,Anderson
1402.0,40.0,1.0,94521.0,Monica,Seeds
561.0,43.0,1.0,93943.0,Jeffrey,Dube
2054.0,58.0,2.0,92110.0,Louis,Henslee
758.0,-41.0,-4.0,91745.0,Anthony,Howell
2510.0,36.0,4.0,93401.0,John,Ortega
3434.0,34.0,4.0,94306.0,Darlene,Lint
4025.0,41.0,3.0,94720.0,Michael,Dubuque
107.0,-9.0,-2.0,92717.0,Sonia,Ainslie
2234.0,59.0,1.0,92028.0,Kevin,Sparaco
3047.0,37.0,3.0,95630.0,Lillian,Williams
3160.0,57.0,3.0,92831.0,Ralph,Hubbard
3648.0,41.0,3.0,91605.0,Andrew,Hunter
1261.0,-20.0,,91107.0,Harold,Ingles
4715.0,27.0,3.0,90291.0,Kerry,King
556.0,34.0,4.0,92037.0,Ronald,Liaw
1706.0,48.0,4.0,90245.0,Jason,Delapp
4079.0,36.0,1.0,91320.0,Rory,Whitford
,,,94002.0,Linda,
794.0,24.0,2.0,94720.0,Carlos,Mars
4181.0,-6.0,-4.0,92008.0,Rodney,Evans
1275.0,,-5.0,93117.0,Peter,
2094.0,-24.0,-4.0,94111.0,John,Carman
1029.0,-29.0,,92096.0,Ruth,Gonzalez
4191.0,40.0,3.0,95814.0,Carol,Caya
1849.0,,,95032.0,Leslie,Palovick
4827.0,56.0,2.0,93943.0,Verlene,Yager
2357.0,31.0,4.0,92064.0,Donald,Chadbourne
1782.0,52.0,2.0,90650.0,Sharon,Santiago
3302.0,48.0,4.0,90086.0,Esther,Dawson
4299.0,-50.0,,93106.0,,Gero
1233.0,-15.0,-2.0,92646.0,Vincent,
4562.0,59.0,3.0,91365.0,Adriana,Fox
529.0,64.0,4.0,90089.0,Marx,Mcaleer
,-23.0,-3.0,,Jana,
1368.0,62.0,3.0,95747.0,Emil,Pujols
3166.0,63.0,2.0,91711.0,Jacqueline,Hall
4161.0,30.0,1.0,95054.0,Kathleen,Hanshaw
4729.0,59.0,3.0,90630.0,Joel,Buchanan
128.0,34.0,1.0,92646.0,Cheryl,Bowey
940.0,56.0,2.0,93943.0,Paul,Moreau
3838.0,-27.0,-4.0,92350.0,Ernesto,Gomez
,-23.0,,94720.0,Cynthia,
2375.0,32.0,2.0,92008.0,Joyce,John
1149.0,,,90034.0,Leslie,Hook
,-6.0,-4.0,91320.0,,
4775.0,-32.0,,91768.0,Ada,Hill
2041.0,41.0,3.0,94720.0,Lisa,Preston
,,-3.0,94542.0,,
3987.0,38.0,3.0,92152.0,Martin,Oelke
2699.0,-3.0,,,,Fitz
2500.0,53.0,4.0,94105.0,Anne,Munos
,-25.0,,92037.0,,Kim
890.0,24.0,2.0,91103.0,Ryan,Armstrong
3687.0,,-1.0,92521.0,Ben,Brophy
757.0,56.0,4.0,95348.0,Violet,Yarbrough
435.0,30.0,1.0,95819.0,Donna,Moher
4422.0,63.0,4.0,94707.0,Madie,Young
,,-1.0,92648.0,Maile,
1940.0,55.0,2.0,94122.0,Dora,Griffo
1424.0,55.0,2.0,90250.0,Geraldine,Kelly
2853.0,54.0,1.0,93105.0,Rebekah,Mcvey
3087.0,61.0,3.0,94720.0,Mark,Stallings
3699.0,-15.0,-1.0,96001.0,Carol,Elsea
274.0,41.0,3.0,90095.0,David,Scholl
,-8.0,-2.0,,Elizabeth,Taylor
3209.0,53.0,4.0,95032.0,Shana,Fletcher
1148.0,37.0,1.0,91367.0,Jane,Boddie
4142.0,43.0,3.0,94118.0,Mary,Fabian
1030.0,-31.0,-2.0,94720.0,James,Hoppe
1829.0,,-4.0,,,Smith
1315.0,32.0,4.0,94305.0,Anthony,Whitehorn
342.0,31.0,4.0,92038.0,Jake,Novack
1016.0,60.0,1.0,94303.0,Anthony,Burns
3820.0,57.0,4.0,93950.0,Lilly,Schmidt
323.0,63.0,1.0,92007.0,Robert,Davison
3999.0,34.0,1.0,94102.0,Anna,Carter
4775.0,56.0,1.0,91768.0,Ada,Hill
169.0,50.0,4.0,91320.0,Florence,Lucas
1877.0,62.0,1.0,90210.0,John,Anderson
3939.0,49.0,2.0,95929.0,Janet,Graziano
589.0,41.0,2.0,93117.0,Kevin,Northcraft
1494.0,58.0,2.0,91380.0,Sonia,Rankin
2230.0,46.0,4.0,91711.0,Susan,Ponce
1149.0,41.0,1.0,90034.0,Leslie,Hook
4213.0,50.0,1.0,94109.0,Lillian,Powell
1053.0,43.0,3.0,95812.0,Victor,Pardee
702.0,-27.0,-2.0,93106.0,,Pallazzo
4644.0,33.0,4.0,95616.0,Jonathan,Fonseca
2557.0,28.0,3.0,92831.0,Christopher,Hanover
653.0,-5.0,-2.0,90005.0,Brianna,Henson
1871.0,63.0,1.0,95032.0,Alfred,Kaba
4843.0,49.0,3.0,95449.0,Mary,Bean
4119.0,40.0,1.0,93561.0,Merle,Mejia
,-1.0,,,,Johnson
1733.0,25.0,2.0,94566.0,Joe,Davis
534.0,27.0,1.0,92807.0,Wanda,Streets
1052.0,-43.0,,92886.0,Victoria,Mccall
2724.0,54.0,2.0,94558.0,Raymond,Smith
179.0,53.0,4.0,95818.0,Jane,Khouri
716.0,47.0,1.0,92130.0,Quinton,Banks
664.0,-15.0,,90503.0,James,Leesman
3689.0,51.0,1.0,90245.0,Margaret,Hughes
1182.0,-30.0,,,Jose,Sharp
2155.0,32.0,1.0,94558.0,Delbert,Johnston
1689.0,60.0,2.0,92152.0,Irmgard,Champagne
629.0,49.0,1.0,90071.0,Phillip,Helton
415.0,52.0,3.0,94309.0,Rebekah,Carney
2044.0,57.0,2.0,90049.0,Shannon,Lewis
1243.0,29.0,4.0,91380.0,Kathleen,Dodge
4643.0,65.0,4.0,95616.0,Ann,Godine
1820.0,60.0,1.0,94110.0,Margarita,Murray
2631.0,-26.0,-4.0,94611.0,,Gallegos
3336.0,-7.0,-3.0,,,Hutchinson
152.0,26.0,3.0,92834.0,Alta,Strode
4334.0,51.0,1.0,90095.0,John,Lewis
1460.0,47.0,3.0,92115.0,Dorothy,Fields
3834.0,33.0,1.0,93943.0,Ashley,Herbert
3470.0,26.0,2.0,95630.0,Megan,Barber
1844.0,30.0,1.0,90230.0,Kristina,Gladden
21.0,56.0,4.0,94015.0,Spencer,Lathan
781.0,32.0,4.0,92634.0,Williemae,Livingston
4860.0,,-5.0,91107.0,,Grey
,-31.0,,90232.0,Robert,Mahoney
,-19.0,-2.0,92131.0,,
1996.0,35.0,1.0,94720.0,Katie,Whitfield
4714.0,,-5.0,93022.0,Karen,Haigh
1507.0,-29.0,,95138.0,William,
284.0,,-2.0,90029.0,Elizabeth,Salvador
2930.0,-21.0,,94061.0,Marie,Harmon
695.0,32.0,1.0,90740.0,June,Mullins
1138.0,51.0,4.0,90230.0,Marcus,Hampton
,-34.0,-2.0,,Kelly,Wheeler
