ID,Age,Family,ZIPCode,FirstName,LastName
517.0,53.0,3.0,90009.0,Robin,Daniels
4633.0,54.0,4.0,94720.0,Willie,Hanan
2698.0,57.0,3.0,93407.0,Angela,Brown
779.0,62.0,2.0,94801.0,Ashley,Jung
3517.0,45.0,3.0,93943.0,Celia,Hinojosa
3135.0,54.0,2.0,95060.0,Celeste,Burroughs
772.0,42.0,3.0,91614.0,Michael,Mcgwin
4689.0,29.0,4.0,92093.0,Orlando,Miles
146.0,59.0,1.0,90007.0,Kristen,Mckay
2307.0,37.0,2.0,92373.0,Katherine,Hutcherson
4411.0,39.0,2.0,91614.0,George,Montgomery
45.0,46.0,1.0,94065.0,Henry,Byker
3180.0,43.0,2.0,90245.0,Michael,Dawkins
4295.0,58.0,1.0,92110.0,Gayle,Pearson
1050.0,35.0,4.0,94501.0,Nancy,Andrews
2151.0,62.0,1.0,91320.0,Craig,Farkas
3942.0,57.0,1.0,94588.0,Ima,Sandberg
2042.0,45.0,3.0,95403.0,Terry,Hughett
1476.0,44.0,2.0,92064.0,Robbie,Mercer
1198.0,48.0,1.0,92866.0,Loretta,Gouveia
4355.0,40.0,3.0,93940.0,Michael,Shortino
1761.0,41.0,4.0,94309.0,Isaiah,Handley
1969.0,54.0,1.0,91801.0,Jeffrey,Joyner
1705.0,46.0,2.0,95521.0,Belva,Gourdine
922.0,31.0,3.0,92096.0,Jessica,Duncklee
790.0,29.0,4.0,92126.0,Rex,Briones
2679.0,63.0,2.0,93023.0,Evelyn,Williams
98.0,54.0,1.0,92121.0,Salvador,Jones
208.0,34.0,4.0,94115.0,Mark,Kifer
2144.0,56.0,3.0,92093.0,Carol,Mccollum
4512.0,41.0,1.0,91911.0,Robert,Custer
972.0,43.0,3.0,92028.0,Micheal,Sunderland
1838.0,43.0,3.0,90089.0,Delia,Reese
3377.0,46.0,2.0,95136.0,Donna,Wehner
110.0,43.0,1.0,94542.0,Tiffany,Skeens
2997.0,42.0,1.0,91367.0,Ryan,Utley
2368.0,26.0,4.0,95616.0,Miguel,Custard
2722.0,58.0,2.0,92121.0,Jessica,Dunham
2529.0,57.0,3.0,91335.0,Judith,Young
4535.0,41.0,4.0,94025.0,Betty,Willis
3705.0,36.0,2.0,91304.0,Benjamin,Davis
305.0,48.0,1.0,90740.0,Kathleen,Adkerson
3528.0,35.0,4.0,95054.0,Julia,Shepard
3851.0,48.0,4.0,94061.0,David,Ford
1811.0,60.0,1.0,90025.0,Robin,Shreve
717.0,29.0,4.0,96064.0,Elizabeth,Taylor
3653.0,35.0,4.0,94704.0,Hortencia,Rayner
4175.0,40.0,3.0,91335.0,Leroy,Maxwell
1577.0,43.0,2.0,92131.0,Thomas,Rodger
4144.0,55.0,2.0,94720.0,Simone,Washington
3737.0,54.0,3.0,96001.0,Jordan,Switzer
1619.0,29.0,3.0,94720.0,Alfonso,Nading
2528.0,27.0,3.0,95120.0,Robert,Buckmaster
699.0,64.0,1.0,92028.0,Mark,Roberts
2921.0,60.0,2.0,94720.0,Laura,Parr
3631.0,41.0,1.0,95020.0,Lillian,Pierce
2487.0,61.0,1.0,92717.0,Susan,Wilson
2897.0,54.0,3.0,94720.0,Miriam,Martin
3905.0,29.0,1.0,94122.0,Michele,Perez
1041.0,36.0,4.0,91107.0,Rashad,Leachman
2914.0,39.0,3.0,94501.0,Cheryl,Smalls
3845.0,51.0,1.0,95828.0,Robert,Schwandt
4445.0,36.0,2.0,95035.0,Kevin,Yates
2265.0,35.0,4.0,93106.0,Christine,Duran
2998.0,57.0,4.0,95053.0,Nancy,Brandt
650.0,25.0,4.0,92677.0,Nathan,Rollins
3586.0,45.0,3.0,92037.0,Lidia,Kyle
2433.0,54.0,4.0,92182.0,Larry,Selby
1984.0,31.0,2.0,94720.0,John,Plank
860.0,63.0,3.0,92182.0,Terri,Hart
723.0,45.0,3.0,91103.0,Owen,Abston
1454.0,29.0,3.0,90232.0,Robert,Mahoney
315.0,63.0,2.0,93437.0,Kenneth,Valero
1152.0,49.0,2.0,94720.0,Gail,Foley
4222.0,48.0,2.0,90028.0,Sheri,Kang
3927.0,48.0,2.0,94301.0,Angela,Pickelsimer
1281.0,65.0,3.0,95064.0,Denise,Thomas
154.0,60.0,2.0,94551.0,Jeff,Gallo
1464.0,35.0,1.0,91343.0,Donna,Brown
3489.0,40.0,2.0,94117.0,David,Harrison
660.0,63.0,4.0,93009.0,William,Blume
3930.0,37.0,4.0,91773.0,Andrew,Martin
3903.0,45.0,2.0,93305.0,Nancy,Rocha
1589.0,29.0,3.0,95616.0,Jay,Isbell
383.0,65.0,4.0,94904.0,Sheila,Berman
1342.0,42.0,2.0,91355.0,Louise,Banks
2011.0,61.0,2.0,96001.0,Jose,Frey
3125.0,45.0,2.0,95053.0,Darrell,Claussen
3124.0,44.0,3.0,94546.0,Bertha,Wolfe
1855.0,52.0,3.0,95403.0,Richard,Walker
488.0,39.0,4.0,94117.0,Angel,Woodward
2899.0,27.0,1.0,91711.0,Mary,Cavazos
3830.0,65.0,1.0,92038.0,John,Molina
979.0,52.0,1.0,92068.0,Dorothy,Kanemoto
3153.0,40.0,1.0,90275.0,Kitty,Lyford
1450.0,63.0,1.0,90740.0,David,Stiles
3354.0,49.0,4.0,94521.0,Roy,Howe
1524.0,41.0,1.0,92037.0,Levi,Chandler
2007.0,64.0,4.0,94720.0,Cesar,Spann
3756.0,55.0,3.0,94115.0,Brent,Lockwood
2407.0,31.0,1.0,92354.0,Jesse,Riegel
2725.0,49.0,4.0,90212.0,Maryann,Elliott
4226.0,43.0,2.0,91902.0,Conrad,Davis
3303.0,37.0,2.0,94501.0,Dean,Lucas
2947.0,33.0,1.0,94110.0,Wallace,Fairbank
4768.0,35.0,3.0,90639.0,Cynthia,Smythe
4356.0,40.0,1.0,94720.0,Billie,Mckinney
2638.0,51.0,3.0,94005.0,Shirley,Martello
241.0,51.0,1.0,90089.0,Lorraine,Hays
2009.0,63.0,1.0,92037.0,Ted,Sanders
684.0,40.0,1.0,91311.0,James,Burnham
4190.0,45.0,2.0,91116.0,Wanda,Sinclair
30.0,38.0,1.0,94104.0,Robert,Leventhal
2288.0,30.0,1.0,92121.0,Byron,Mccoy
466.0,66.0,1.0,94305.0,Jackie,Anderson
2418.0,25.0,2.0,90095.0,Nedra,Hawkins
1639.0,32.0,1.0,95133.0,Elizabeth,Edelman
3967.0,33.0,1.0,95051.0,Judith,Schmidtke
4923.0,31.0,1.0,90717.0,Amos,Fix
3843.0,61.0,2.0,95136.0,Shannon,Durham
3158.0,23.0,4.0,94720.0,Kimberly,Sechrist
3187.0,41.0,3.0,95192.0,Margaret,Reed
3522.0,36.0,2.0,91711.0,Jamie,Clark
4578.0,63.0,2.0,90401.0,David,Coley
4742.0,58.0,4.0,93106.0,Marilyn,Absher
2819.0,35.0,3.0,93943.0,Meagan,Kostrzewa
4073.0,42.0,1.0,92521.0,Mark,Hill
465.0,43.0,4.0,94305.0,Joseph,Macareno
4918.0,36.0,4.0,95616.0,Alyce,Phillips
1404.0,32.0,4.0,93109.0,Allen,Davis
3912.0,52.0,2.0,94025.0,Martha,Manuel
3574.0,60.0,3.0,90095.0,Tina,Johnson
3409.0,45.0,4.0,90029.0,Edna,Thomas
224.0,55.0,3.0,95014.0,Frank,Bobb
51.0,32.0,4.0,92093.0,Steve,Humbert
1774.0,31.0,4.0,92037.0,David,Hayes
3217.0,34.0,4.0,95014.0,Ann,Hawkins
1677.0,46.0,4.0,92821.0,Sue,Montoya
2312.0,62.0,4.0,90245.0,Ryan,Swartz
4099.0,27.0,4.0,90032.0,Scott,Jimenez
1515.0,44.0,2.0,96150.0,Leah,Hamlin
924.0,55.0,1.0,95123.0,Anthony,Powell
1412.0,65.0,1.0,91302.0,Arthur,Oddi
2693.0,46.0,2.0,90230.0,Kimberly,Morgan
2846.0,62.0,2.0,90019.0,Michael,Dooley
3244.0,52.0,4.0,92054.0,Patricia,Moehrle
176.0,45.0,4.0,91711.0,Joyce,Farrow
1997.0,49.0,1.0,94305.0,Daniel,Haley
3596.0,38.0,2.0,90025.0,Marie,Risley
3317.0,56.0,3.0,94501.0,Lauren,Farr
625.0,33.0,2.0,92821.0,Clyde,Lheureux
174.0,58.0,4.0,90095.0,Connie,Austin
3482.0,52.0,1.0,93023.0,Lisa,Johnson
3306.0,39.0,1.0,95616.0,Rosa,Fowler
3587.0,40.0,2.0,94131.0,Ervin,Farley
1020.0,29.0,4.0,91745.0,Valencia,Benefield
3544.0,37.0,2.0,94303.0,Jordan,Hurst
1245.0,33.0,3.0,94720.0,Earnest,Keomuangtai
461.0,60.0,2.0,90277.0,Michael,Moore
927.0,33.0,4.0,93940.0,Teddy,Mullins
2697.0,63.0,4.0,91711.0,Rosa,Brandt
730.0,58.0,1.0,93106.0,Harvey,Jones
1000.0,60.0,1.0,92120.0,Alisha,Holder
4093.0,40.0,2.0,94539.0,Dean,Terry
2188.0,54.0,2.0,90024.0,Jerry,Lavoie
2930.0,32.0,4.0,94061.0,Marie,Harmon
4919.0,50.0,2.0,90232.0,Danielle,Alpaugh
2646.0,36.0,2.0,95125.0,Robert,Bradley
4849.0,58.0,2.0,94920.0,Barry,Mccully
3908.0,40.0,2.0,91330.0,Sarah,Gummer
2938.0,62.0,2.0,94022.0,Lazaro,Dickey
116.0,65.0,3.0,92024.0,Sherry,Laseter
4877.0,44.0,1.0,95054.0,Jenna,Jackson
4916.0,49.0,1.0,93117.0,Melissa,Williams
3970.0,38.0,3.0,94305.0,Gary,Williams
229.0,47.0,4.0,92677.0,Autumn,Wideman
4621.0,52.0,1.0,94132.0,Francine,Garcia
3272.0,52.0,4.0,90291.0,Frank,Lemmon
4525.0,48.0,3.0,94542.0,Melissa,Henson
2103.0,25.0,2.0,92647.0,Mary,Savage
778.0,55.0,2.0,95060.0,Henry,Dudley
3836.0,33.0,3.0,90065.0,William,Lozano
724.0,50.0,4.0,94301.0,Rebecca,Gonser
1557.0,31.0,4.0,94143.0,Gloria,Berkowitz
127.0,31.0,2.0,92096.0,Leon,Barbetta
4426.0,26.0,2.0,95973.0,Edmund,Mclane
1427.0,37.0,3.0,96651.0,Dwight,Jones
1191.0,39.0,2.0,93117.0,Renee,Faircloth
4012.0,47.0,2.0,94304.0,Danielle,Winfield
3080.0,55.0,2.0,95616.0,Carrie,Tilley
1765.0,45.0,3.0,94596.0,Ronnie,Niece
441.0,64.0,2.0,92626.0,Samuel,Finger
129.0,38.0,2.0,92182.0,Harold,Bolden
3780.0,53.0,4.0,93407.0,Minnie,Waldo
896.0,43.0,4.0,94608.0,Lidia,Villarreal
3709.0,31.0,4.0,92116.0,Paul,Raef
1057.0,36.0,1.0,95020.0,Denise,Williams
1451.0,59.0,3.0,90086.0,Kevin,Bartholomew
4298.0,33.0,4.0,92110.0,Kimberly,Leary
359.0,30.0,2.0,94539.0,Isaac,Brazzle
4868.0,38.0,4.0,94598.0,John,Grimm
2738.0,57.0,2.0,94577.0,Matt,Teneyck
1560.0,59.0,4.0,92677.0,Minnie,Sampson
4763.0,37.0,4.0,91016.0,Estella,Murphy
1573.0,64.0,4.0,91711.0,Robert,Anderson
2731.0,56.0,2.0,90401.0,Margaret,Catrone
4348.0,58.0,3.0,90024.0,Roger,Wilson
3882.0,46.0,1.0,91016.0,Anthony,Burnett
2073.0,29.0,4.0,95831.0,Chris,Luna
1479.0,65.0,4.0,94803.0,Angela,Schaffner
4071.0,58.0,4.0,94720.0,Bruce,Withem
1722.0,54.0,2.0,92867.0,Henry,Beabout
4477.0,58.0,2.0,95833.0,Nathan,Jordan
4590.0,31.0,1.0,93727.0,Robert,Gneiser
4494.0,52.0,1.0,96064.0,Cynthia,Stough
4712.0,65.0,3.0,94022.0,Jae,Chamberlain
2315.0,27.0,4.0,94501.0,Dwayne,Steinle
3634.0,51.0,1.0,90048.0,Robert,Baker
549.0,49.0,1.0,94117.0,Rudolf,Sanchez
2128.0,40.0,2.0,94720.0,Richard,Crandall
2048.0,63.0,3.0,90640.0,William,Foster
915.0,65.0,3.0,91711.0,William,Sanchez
1545.0,39.0,1.0,92123.0,Zachary,Cover
2354.0,61.0,4.0,93023.0,Yolanda,Hirst
2619.0,23.0,3.0,92704.0,Lisa,Anderson
4232.0,56.0,1.0,93106.0,Calvin,Case
3327.0,53.0,1.0,91006.0,Darren,Sigler
2228.0,61.0,4.0,90840.0,Lewis,Greig
3232.0,62.0,1.0,90717.0,Amanda,Mccoy
1615.0,47.0,1.0,94920.0,David,Minor
2256.0,33.0,1.0,94612.0,Jeffery,Evans
2717.0,41.0,1.0,92182.0,Marcia,Williams
955.0,37.0,2.0,91107.0,Norman,Chavez
4925.0,36.0,2.0,91304.0,Perry,Johnson
1799.0,44.0,3.0,94086.0,Debora,York
3233.0,55.0,4.0,92093.0,Laurel,Noland
4505.0,27.0,4.0,93023.0,Kevin,Reeves
1662.0,38.0,1.0,92093.0,Floy,Plourd
3935.0,35.0,2.0,94923.0,Robert,Williams
2494.0,34.0,1.0,94025.0,Irene,Tanner
3224.0,43.0,1.0,95126.0,Britt,Speece
1861.0,30.0,3.0,91103.0,Richard,Maldonado
1769.0,43.0,4.0,92093.0,Chad,Yeager
2515.0,41.0,2.0,92182.0,Linda,Blocker
4185.0,51.0,2.0,90277.0,Sandra,Slayton
4128.0,43.0,2.0,95758.0,Lori,Gibb
264.0,27.0,4.0,92121.0,Manuel,Hottinger
4327.0,32.0,1.0,95136.0,Margaret,Sabol
2217.0,64.0,1.0,94707.0,Randolph,Niles
3792.0,41.0,1.0,91330.0,Brian,Mcguire
938.0,38.0,3.0,92093.0,Allison,Walters
764.0,54.0,1.0,94122.0,Victor,Shook
998.0,46.0,3.0,92780.0,Maggie,Richardson
1475.0,48.0,2.0,92124.0,Elaine,Severn
13.0,48.0,2.0,93106.0,Laura,Barnoski
1762.0,52.0,2.0,94720.0,Thomas,Chavis
1992.0,46.0,3.0,90747.0,Timothy,Hermes
4658.0,41.0,2.0,90089.0,Linda,Rosas
952.0,59.0,2.0,94105.0,Lynn,Day
4212.0,40.0,2.0,94301.0,Patricia,Lawrence
1711.0,31.0,2.0,95405.0,Michael,Joyce
1714.0,44.0,1.0,90405.0,Jacob,Franks
2403.0,48.0,3.0,94720.0,Cynthia,Leon
4702.0,42.0,1.0,90034.0,Barry,Hodges
4047.0,25.0,3.0,94303.0,Dorothy,Sandoval
1839.0,31.0,1.0,94720.0,Ernest,Davy
910.0,23.0,1.0,91709.0,Robert,Moore
54.0,50.0,3.0,90245.0,Matthew,Bade
2864.0,29.0,4.0,93101.0,Santos,Valdez
501.0,59.0,2.0,92177.0,John,Robinson
4948.0,39.0,2.0,95064.0,Janet,Wilson
3846.0,26.0,4.0,94061.0,Ethel,Garcia
1972.0,42.0,4.0,95616.0,Antonio,Farfaglia
2965.0,35.0,3.0,93943.0,Jacques,Davis
1023.0,27.0,1.0,95605.0,Betty,Johnson
3562.0,30.0,3.0,94720.0,Emmie,Swiney
1388.0,35.0,4.0,95762.0,Donna,Drake
2158.0,25.0,4.0,93727.0,Harold,Wyss
519.0,28.0,1.0,92677.0,Junior,Person
797.0,30.0,2.0,93657.0,Kenneth,Eaton
1370.0,57.0,1.0,91902.0,Kelly,Wheeler
2387.0,31.0,3.0,94542.0,Wanda,Lusk
1316.0,49.0,2.0,95134.0,Michael,Boggio
343.0,43.0,2.0,91304.0,James,Goulet
367.0,50.0,1.0,92717.0,Margot,Todd
817.0,49.0,3.0,94035.0,Ellsworth,Spencer
4026.0,51.0,1.0,94114.0,Donna,Hodge
2333.0,40.0,1.0,94022.0,Vivian,Lewis
4707.0,60.0,2.0,92626.0,Christopher,Mcgaugh
3376.0,43.0,4.0,90089.0,Tamara,Bayerl
500.0,50.0,3.0,93108.0,David,Zurasky
2376.0,55.0,4.0,91007.0,Debra,Leanen
2425.0,38.0,4.0,94583.0,Barry,Camacho
928.0,65.0,3.0,95014.0,Valentin,Smith
2797.0,57.0,2.0,94024.0,Jody,Garcia
76.0,31.0,4.0,94901.0,Susanna,Knight
3301.0,62.0,1.0,92354.0,Garry,Webster
4391.0,52.0,4.0,95134.0,Lorraine,Babb
2088.0,51.0,2.0,94305.0,Jason,Fong
2177.0,41.0,3.0,91320.0,Joseph,Mazor
868.0,61.0,1.0,94708.0,James,Brieno
2000.0,48.0,2.0,93940.0,Robert,Benson
4031.0,58.0,1.0,92354.0,Micheal,King
3445.0,60.0,1.0,93101.0,Shawn,Stewart
4021.0,58.0,4.0,93943.0,Shirley,Baker
2284.0,54.0,4.0,92677.0,Herbert,Montanez
4930.0,62.0,2.0,92028.0,Le,Martinez
3938.0,39.0,2.0,91604.0,Robert,Montenegro
3727.0,39.0,3.0,94304.0,Christine,Thompson
185.0,52.0,2.0,92717.0,Denise,Bundage
1786.0,29.0,2.0,94080.0,Leisa,Mcdonald
799.0,29.0,1.0,93063.0,Brenda,Howard
4889.0,25.0,1.0,93106.0,Margret,Bass
4462.0,46.0,4.0,94301.0,Joseph,Bourg
1110.0,65.0,2.0,92126.0,Iris,Benesh
1535.0,59.0,1.0,92084.0,Martin,North
167.0,25.0,3.0,95827.0,Rogelio,Marquez
4374.0,30.0,1.0,94501.0,Karen,Hill
4854.0,45.0,1.0,91109.0,Michael,Bailey
4354.0,61.0,2.0,94015.0,Raymond,Deberry
4501.0,50.0,4.0,94305.0,Frank,Joyce
2696.0,40.0,2.0,94960.0,Steven,Jones
1154.0,55.0,4.0,92821.0,Jack,Attaway
1346.0,57.0,2.0,92126.0,Sheila,Johnson
3291.0,52.0,1.0,92038.0,Samuel,Rhynes
514.0,30.0,1.0,94607.0,Fannie,Hayes
4984.0,51.0,1.0,95370.0,Cliff,Rowe
4459.0,48.0,2.0,94590.0,Ronald,Poore
612.0,49.0,4.0,94701.0,Joe,Edwards
1095.0,50.0,4.0,94086.0,Denise,Crutchfield
2771.0,36.0,4.0,90024.0,Leslie,Solomon
4879.0,34.0,1.0,92093.0,Tabitha,Doss
1587.0,59.0,2.0,94122.0,Harold,Tuinstra
504.0,31.0,4.0,94022.0,Carolee,Caddel
4261.0,57.0,1.0,94105.0,John,Adams
3117.0,36.0,3.0,92008.0,Barbara,Coffie
569.0,34.0,2.0,92101.0,Megan,Bagby
2911.0,46.0,3.0,95039.0,Yesenia,Young
3723.0,42.0,1.0,93118.0,Faye,Ownbey
2401.0,61.0,2.0,91380.0,Mark,Leingang
4165.0,35.0,4.0,90058.0,Arnold,Golden
679.0,52.0,4.0,92101.0,Felicia,Eaton
2801.0,52.0,2.0,93907.0,Claudia,Molon
771.0,26.0,2.0,94551.0,David,Cochran
3079.0,38.0,3.0,92325.0,Karen,Click
3361.0,48.0,1.0,90740.0,Bill,Stephens
275.0,30.0,4.0,95616.0,Sonia,Rice
1093.0,25.0,4.0,92120.0,Victor,Allen
940.0,56.0,2.0,93943.0,Paul,Moreau
3027.0,44.0,4.0,90254.0,Joseph,Jones
2047.0,43.0,3.0,95134.0,Carol,Jackson
4993.0,30.0,4.0,90037.0,Hiedi,Benson
3362.0,31.0,3.0,94117.0,Nicole,Jennings
3419.0,57.0,3.0,91775.0,James,Gonzalez
1358.0,55.0,1.0,95134.0,Raymond,Unterreiner
936.0,46.0,1.0,95929.0,Richard,Mack
1709.0,46.0,4.0,90250.0,Stephanie,Pratt
2227.0,25.0,1.0,90717.0,Jeffrey,Pacheco
2935.0,37.0,2.0,91763.0,Madeleine,Pritchett
3002.0,33.0,3.0,92647.0,Charles,Lewis
3130.0,39.0,2.0,92705.0,Pedro,Barton
479.0,44.0,2.0,95060.0,Duane,Garrett
345.0,54.0,3.0,92606.0,Joseph,Stoeger
2391.0,33.0,3.0,95814.0,Pat,Thornsberry
4089.0,29.0,2.0,94801.0,James,Campbell
3896.0,36.0,3.0,94104.0,David,Brock
4091.0,42.0,3.0,92717.0,Bruce,Sorum
2443.0,39.0,2.0,90028.0,Terry,Eason
4782.0,35.0,3.0,94526.0,Christine,Banahan
857.0,62.0,1.0,94025.0,Salvatore,Glosson
4891.0,61.0,3.0,93555.0,Steve,Eastwood
1509.0,35.0,4.0,93940.0,William,Stuart
3181.0,27.0,2.0,92121.0,Steven,Soto
4401.0,34.0,1.0,94143.0,Jaime,Hartline
4573.0,32.0,4.0,95112.0,Christopher,Gould
4995.0,64.0,3.0,94588.0,Sarah,Nealon
3288.0,39.0,2.0,90747.0,Daisy,Sledge
4755.0,57.0,2.0,94025.0,Brenda,Durso
4428.0,31.0,1.0,91711.0,Harold,Marchetti
1664.0,57.0,3.0,95070.0,Glenn,Pioske
138.0,49.0,2.0,95054.0,Troy,Orozco
4557.0,55.0,2.0,94608.0,Joan,Young
1251.0,47.0,1.0,94301.0,Lanny,Reynolds
825.0,39.0,4.0,94801.0,Michael,Ortega
3281.0,58.0,1.0,90277.0,Larry,Bergseng
4601.0,54.0,1.0,93555.0,Mellisa,Parker
680.0,55.0,3.0,92093.0,Santos,Arrington
1835.0,41.0,2.0,94143.0,Ann,Johnson
293.0,30.0,4.0,94542.0,Vivian,Mcdonald
3919.0,60.0,4.0,90024.0,Elva,Bowen
2483.0,28.0,1.0,92115.0,Tammi,Bradley
718.0,59.0,3.0,93940.0,Warren,Bowser
930.0,55.0,1.0,92121.0,James,Bunda
4687.0,61.0,2.0,91741.0,David,Griggs
4726.0,34.0,2.0,95814.0,Lucina,Taylor
4259.0,52.0,3.0,92660.0,Philip,Roberts
4070.0,56.0,4.0,94596.0,Richard,Noe
2111.0,28.0,3.0,94301.0,Leon,Lapidus
4322.0,27.0,1.0,92717.0,Sarah,Burris
3423.0,48.0,1.0,92677.0,Stephany,Ellis
885.0,38.0,2.0,91709.0,James,White
1569.0,59.0,2.0,92350.0,Robert,Edwardson
3956.0,62.0,1.0,94501.0,Delbert,Rudd
4883.0,43.0,3.0,94301.0,Juan,Smith
288.0,37.0,3.0,92110.0,Barbara,Martin
53.0,30.0,1.0,94005.0,Fred,Vella
485.0,25.0,2.0,95023.0,Jill,Frederick
3763.0,53.0,2.0,95616.0,James,Franklin
840.0,39.0,4.0,92646.0,Penney,Chee
1043.0,64.0,4.0,95616.0,Brandy,Pirtle
2303.0,42.0,1.0,92806.0,Robert,Paoli
3867.0,51.0,4.0,91401.0,Hattie,Berhe
2172.0,35.0,1.0,93108.0,Leo,Nelson
1330.0,28.0,3.0,90095.0,Delores,Han
2708.0,35.0,3.0,90089.0,Calvin,Johnson
2535.0,56.0,1.0,94402.0,Lilia,Ladue
2946.0,45.0,3.0,94305.0,Helen,Neely
4197.0,49.0,1.0,95814.0,Lori,Rooney
943.0,55.0,4.0,91320.0,David,Wilson
4386.0,56.0,1.0,94610.0,Karen,Diederich
1583.0,43.0,4.0,92037.0,William,Delaney
1423.0,32.0,2.0,94143.0,Bert,Leslie
2743.0,39.0,2.0,95762.0,Patty,Bradshaw
3915.0,27.0,1.0,94080.0,Lauri,Eiland
3541.0,39.0,4.0,94305.0,Eric,Bunn
2285.0,47.0,4.0,94901.0,Cinthia,Campbell
308.0,42.0,1.0,90401.0,Elsa,Moore
3054.0,28.0,2.0,92521.0,John,Wood
542.0,30.0,2.0,95014.0,Robert,Jimenez
2576.0,42.0,3.0,90401.0,Jesus,Savage
3493.0,35.0,1.0,94546.0,Aurelio,Turner
1274.0,60.0,3.0,95741.0,Sheryl,Brackett
3371.0,39.0,3.0,90033.0,James,Hart
3678.0,59.0,2.0,94234.0,Michael,Rennels
2045.0,51.0,1.0,92677.0,Tera,Mosier
1197.0,37.0,2.0,94609.0,Amy,Emmert
35.0,31.0,4.0,94035.0,Theodore,Araujo
2508.0,59.0,4.0,90048.0,Allen,Richardson
3720.0,33.0,3.0,92126.0,Edwin,Castro
4376.0,34.0,3.0,90032.0,Pamela,Darden
2666.0,35.0,2.0,90064.0,Martin,Miller
234.0,62.0,4.0,91320.0,Catrina,Jones
4437.0,60.0,2.0,90095.0,Dan,Ufford
606.0,57.0,1.0,91330.0,Anthony,Cooper
284.0,61.0,3.0,90029.0,Elizabeth,Salvador
4067.0,61.0,3.0,94122.0,Rachel,Epperson
4652.0,48.0,2.0,94005.0,Donna,Bagley
818.0,41.0,2.0,90291.0,Monica,Allen
3387.0,35.0,4.0,94061.0,Ricardo,Jessop
2749.0,32.0,1.0,94305.0,James,Mathews
1192.0,29.0,1.0,94111.0,Curt,Bell
1448.0,52.0,2.0,94131.0,Arianna,Anderson
480.0,60.0,2.0,92154.0,Victor,Mellott
698.0,42.0,1.0,92648.0,Maile,Elgin
246.0,35.0,2.0,92614.0,Mary,Shapiro
4806.0,30.0,1.0,90630.0,Frank,Hunt
87.0,40.0,4.0,94501.0,Ada,Alexander
1599.0,40.0,2.0,94550.0,Alfred,Deisher
3803.0,31.0,4.0,95616.0,Terry,Roberts
2702.0,50.0,1.0,94305.0,Michael,Carney
3460.0,26.0,2.0,94025.0,Mary,Kittredge
3138.0,61.0,3.0,91711.0,Harry,Bolduc
2498.0,33.0,3.0,95133.0,George,Washington
1631.0,41.0,2.0,92096.0,Amy,Loske
880.0,63.0,4.0,91768.0,James,Roberts
1290.0,46.0,4.0,94523.0,David,Leger
3793.0,62.0,4.0,92709.0,Jason,Bundy
2608.0,57.0,4.0,94305.0,Cynthia,Arroyo
2509.0,40.0,3.0,93407.0,Helen,Tyree
4024.0,51.0,3.0,90089.0,Sherry,Holman
4911.0,48.0,1.0,90291.0,Betty,Zirin
550.0,61.0,3.0,94110.0,Francis,Larson
1073.0,54.0,2.0,90089.0,Susan,Ingram
2889.0,55.0,3.0,94542.0,Glenn,Hille
3321.0,50.0,1.0,92104.0,Jarrod,Howerton
2984.0,56.0,2.0,95054.0,George,Longbrake
3565.0,33.0,1.0,94720.0,Kenneth,Decker
3738.0,44.0,1.0,91423.0,Irene,Ramsey
2865.0,65.0,2.0,95762.0,John,Gallego
3085.0,26.0,3.0,90028.0,Ernesto,Heiliger
257.0,26.0,4.0,92697.0,Addie,Hart
2030.0,30.0,4.0,92152.0,Mary,Bailey
3530.0,33.0,4.0,94132.0,Richard,Willner
966.0,62.0,2.0,94301.0,Stephen,Mcdonald
1841.0,55.0,4.0,93106.0,Suzanne,Bartlett
1276.0,27.0,2.0,95616.0,Jesus,Ayala
2092.0,31.0,1.0,91360.0,Leah,White
3964.0,58.0,3.0,93106.0,Karen,Salgado
4396.0,66.0,4.0,94720.0,Diana,Alston
2076.0,40.0,4.0,94123.0,Warren,Spencer
946.0,57.0,1.0,91745.0,Harold,Frye
3823.0,63.0,4.0,91768.0,Phyllis,Messier
3794.0,54.0,1.0,91711.0,Elizabeth,Head
1929.0,58.0,1.0,94122.0,Helen,Turner
836.0,58.0,2.0,92691.0,Shana,Allen
4582.0,37.0,1.0,94234.0,Tiffany,Munson
2569.0,46.0,2.0,92373.0,Melba,Heath
2681.0,60.0,1.0,95060.0,Christina,Johnson
4186.0,26.0,2.0,91950.0,Marjorie,Clements
4022.0,40.0,2.0,90638.0,Kathy,Lucas
4238.0,60.0,3.0,90401.0,Janet,Beck
4176.0,42.0,3.0,93955.0,Amanda,Anderson
3848.0,43.0,4.0,94110.0,Sophia,Neher
2260.0,24.0,3.0,90401.0,Kathryn,Shireman
3940.0,47.0,4.0,92110.0,Charles,Pattee
2833.0,45.0,4.0,92056.0,Julian,Locke
3457.0,46.0,2.0,94536.0,Cheryl,Bauer
1691.0,26.0,1.0,95521.0,Joe,Park
3259.0,41.0,4.0,91910.0,Kaye,Gunnoe
2592.0,31.0,4.0,95131.0,Christina,Stewart
4977.0,29.0,1.0,95039.0,Alyssa,Brooks
3308.0,34.0,4.0,92038.0,Susan,Knight
3772.0,31.0,2.0,91711.0,Anthony,Clinton
3827.0,43.0,1.0,90089.0,Jane,March
286.0,40.0,3.0,94305.0,Lorraine,Salinas
891.0,55.0,4.0,92780.0,Sue,Cano
